Time (ms),Input x,Output x,Input y,Output y,Accel x (+/- 0.1 m/s^2),Accel y (+/- 0.1 m/s^2),Accel z (+/- 0.1 m/s^2),Gyro x (+/- 0.2 rad/s),Gyro y (+/- 0.2 rad/s),Gyro z (+/- 0.2 rad/s),Flight Phase
1625902,-3.11,0.46,83.03,-2.15,-0.12,-0.68,-8.90,-0.12,0.02,0.36,2
1625909,-3.12,0.46,83.03,-2.15,-0.12,-0.68,-8.90,-0.12,0.03,0.39,2
1625916,-3.13,0.46,83.04,-2.15,-0.13,-0.68,-8.90,-0.10,-0.02,0.46,2
1625923,-3.14,0.46,83.05,-2.15,-0.13,-0.70,-8.90,-0.07,-0.01,0.44,2
1625930,-3.15,0.46,83.06,-2.15,-0.12,-0.71,-8.90,-0.04,-0.01,0.47,2
1625937,-3.16,0.46,83.07,-2.15,-0.12,-0.73,-8.90,-0.02,0.02,0.45,2
1625944,-3.17,0.46,83.08,-2.15,-0.13,-0.75,-8.90,-0.04,0.02,0.47,2
1625951,-3.17,0.46,83.09,-2.15,-0.12,-0.75,-8.90,-0.03,0.02,0.47,2
1625958,-3.18,0.46,83.10,-2.15,-0.12,-0.77,-8.91,-0.03,0.06,0.43,2
1625965,-3.19,0.41,83.11,-2.05,-0.12,-0.77,-8.90,-0.08,0.05,0.39,2
1625972,-3.20,0.41,83.12,-2.05,-0.12,-0.76,-8.90,-0.11,0.04,0.40,2
1625979,-3.20,0.41,83.13,-2.05,-0.12,-0.76,-8.90,-0.15,0.02,0.40,2
1625986,-3.21,0.41,83.14,-2.05,-0.12,-0.76,-8.90,-0.21,0.02,0.37,2
1625993,-3.22,0.41,83.15,-2.05,-0.12,-0.75,-8.90,-0.26,0.03,0.34,2
1626000,-3.23,0.41,83.15,-2.05,-0.12,-0.73,-8.90,-0.24,0.03,0.29,2
1626007,-3.23,0.41,83.16,-2.05,-0.11,-0.72,-8.90,-0.25,0.05,0.30,2
1626014,-3.24,0.41,83.17,-2.05,-0.12,-0.70,-8.90,-0.21,0.02,0.34,2
1626021,-3.25,0.41,83.17,-2.05,-0.12,-0.69,-8.91,-0.20,0.01,0.34,2
1626028,-3.25,0.41,83.18,-2.05,-0.13,-0.68,-8.91,-0.14,0.00,0.37,2
1626035,-3.26,0.41,83.19,-2.05,-0.13,-0.68,-8.91,-0.09,0.01,0.37,2
1626042,-3.27,0.41,83.20,-2.05,-0.13,-0.69,-8.91,-0.04,0.03,0.38,2
1626049,-3.28,0.41,83.20,-2.05,-0.12,-0.70,-8.91,0.01,0.02,0.41,2
1626056,-3.28,0.41,83.21,-2.05,-0.12,-0.72,-8.90,0.02,0.01,0.46,2
1626063,-3.29,0.41,83.22,-2.05,-0.12,-0.73,-8.90,-0.01,0.01,0.46,2
1626070,-3.30,0.35,83.23,-1.99,-0.12,-0.74,-8.90,-0.02,0.02,0.46,2
1626104,-3.30,0.35,83.24,-1.99,-0.12,-0.76,-8.90,-0.21,0.05,0.34,2
1626111,-3.31,0.35,83.24,-1.99,-0.12,-0.76,-8.89,-0.23,0.04,0.34,2
1626118,-3.32,0.35,83.25,-1.99,-0.12,-0.74,-8.90,-0.23,0.01,0.31,2
1626125,-3.32,0.35,83.26,-1.99,-0.12,-0.73,-8.90,-0.25,0.02,0.31,2
1626132,-3.33,0.35,83.26,-1.99,-0.13,-0.72,-8.90,-0.23,0.01,0.31,2
1626139,-3.34,0.35,83.27,-1.99,-0.13,-0.71,-8.89,-0.23,-0.01,0.28,2
1626146,-3.35,0.35,83.28,-1.99,-0.13,-0.71,-8.89,-0.21,-0.03,0.31,2
1626154,-3.36,0.35,83.28,-1.99,-0.13,-0.70,-8.89,-0.17,0.02,0.31,2
1626161,-3.36,0.35,83.29,-1.99,-0.12,-0.70,-8.91,-0.08,0.02,0.33,2
1626168,-3.37,0.35,83.30,-1.99,-0.12,-0.71,-8.91,-0.06,0.02,0.39,2
1626175,-3.38,0.27,83.30,-1.88,-0.12,-0.72,-8.90,-0.01,0.00,0.40,2
1626182,-3.38,0.27,83.31,-1.88,-0.12,-0.73,-8.90,-0.01,-0.01,0.41,2
1626189,-3.39,0.27,83.32,-1.88,-0.12,-0.75,-8.90,-0.01,0.00,0.42,2
1626196,-3.40,0.27,83.33,-1.88,-0.12,-0.76,-8.89,-0.04,0.05,0.41,2
1626203,-3.40,0.27,83.34,-1.88,-0.13,-0.76,-8.89,-0.07,0.03,0.38,2
1626210,-3.41,0.27,83.34,-1.88,-0.13,-0.76,-8.89,-0.12,0.01,0.34,2
1626217,-3.42,0.27,83.35,-1.88,-0.12,-0.76,-8.89,-0.17,-0.01,0.31,2
1626224,-3.42,0.27,83.35,-1.88,-0.12,-0.76,-8.89,-0.21,0.01,0.30,2
1626231,-3.43,0.27,83.36,-1.88,-0.12,-0.76,-8.89,-0.22,0.02,0.31,2
1626238,-3.43,0.27,83.37,-1.88,-0.11,-0.74,-8.90,-0.23,0.01,0.31,2
1626245,-3.44,0.27,83.37,-1.88,-0.12,-0.73,-8.90,-0.20,0.02,0.31,2
1626252,-3.44,0.27,83.38,-1.88,-0.11,-0.72,-8.91,-0.23,0.01,0.32,2
1626259,-3.45,0.27,83.38,-1.88,-0.11,-0.71,-8.91,-0.24,0.02,0.31,2
1626266,-3.45,0.27,83.39,-1.88,-0.11,-0.70,-8.91,-0.18,0.03,0.34,2
1626273,-3.46,0.27,83.40,-1.88,-0.11,-0.70,-8.91,-0.14,0.04,0.34,2
1626280,-3.46,0.29,83.40,-1.94,-0.11,-0.69,-8.91,-0.07,0.04,0.46,2
1626287,-3.47,0.29,83.41,-1.94,-0.11,-0.69,-8.90,-0.05,0.05,0.44,2
1626294,-3.47,0.29,83.42,-1.94,-0.11,-0.70,-8.90,-0.02,0.06,0.44,2
1626301,-3.48,0.29,83.42,-1.94,-0.11,-0.71,-8.90,-0.03,0.06,0.41,2
1626308,-3.48,0.29,83.43,-1.94,-0.12,-0.72,-8.89,0.00,0.08,0.40,2
1626315,-3.48,0.29,83.43,-1.94,-0.12,-0.73,-8.89,-0.01,0.08,0.38,2
1626322,-3.49,0.29,83.44,-1.94,-0.12,-0.74,-8.88,-0.04,0.09,0.38,2
1626329,-3.49,0.29,83.45,-1.94,-0.12,-0.75,-8.89,-0.07,0.05,0.35,2
1626336,-3.50,0.29,83.45,-1.94,-0.12,-0.75,-8.89,-0.09,0.04,0.35,2
1626343,-3.50,0.29,83.46,-1.94,-0.12,-0.76,-8.89,-0.14,0.01,0.41,2
1626350,-3.51,0.29,83.46,-1.94,-0.12,-0.75,-8.89,-0.19,0.04,0.39,2
1626357,-3.51,0.29,83.47,-1.94,-0.11,-0.75,-8.89,-0.20,0.02,0.36,2
1626364,-3.51,0.29,83.47,-1.94,-0.11,-0.73,-8.90,-0.21,0.02,0.35,2
1626371,-3.52,0.29,83.47,-1.94,-0.11,-0.72,-8.90,-0.20,0.02,0.37,2
1626378,-3.52,0.29,83.48,-1.94,-0.11,-0.71,-8.89,-0.22,0.05,0.34,2
1626385,-3.53,0.24,83.48,-1.90,-0.12,-0.71,-8.90,-0.24,0.04,0.34,2
1626392,-3.53,0.24,83.49,-1.90,-0.11,-0.70,-8.90,-0.20,0.06,0.37,2
1626399,-3.53,0.24,83.49,-1.90,-0.12,-0.70,-8.91,-0.15,0.08,0.36,2
1626406,-3.54,0.24,83.50,-1.90,-0.12,-0.69,-8.91,-0.10,0.06,0.34,2
1626413,-3.54,0.24,83.50,-1.90,-0.12,-0.70,-8.90,-0.06,0.05,0.34,2
1626420,-3.55,0.24,83.51,-1.90,-0.12,-0.71,-8.90,-0.04,0.05,0.29,2
1626427,-3.55,0.24,83.51,-1.90,-0.12,-0.72,-8.89,-0.03,0.03,0.31,2
1626434,-3.55,0.24,83.52,-1.90,-0.12,-0.74,-8.89,0.00,0.04,0.30,2
1626441,-3.56,0.24,83.52,-1.90,-0.12,-0.75,-8.89,-0.02,0.04,0.38,2
1626448,-3.56,0.24,83.52,-1.90,-0.12,-0.75,-8.89,-0.01,0.02,0.39,2
1626455,-3.57,0.24,83.53,-1.90,-0.12,-0.76,-8.89,-0.08,0.03,0.40,2
1626462,-3.57,0.24,83.53,-1.90,-0.12,-0.77,-8.89,-0.13,0.02,0.39,2
1626469,-3.57,0.24,83.54,-1.90,-0.12,-0.77,-8.89,-0.17,0.01,0.41,2
1626476,-3.58,0.24,83.54,-1.90,-0.12,-0.76,-8.90,-0.17,-0.01,0.40,2
1626483,-3.58,0.24,83.54,-1.90,-0.13,-0.75,-8.89,-0.20,0.02,0.39,2
1626490,-3.58,0.22,83.55,-1.86,-0.13,-0.74,-8.89,-0.23,0.04,0.39,2
1626497,-3.59,0.22,83.55,-1.86,-0.13,-0.73,-8.90,-0.27,0.01,0.36,2
1626504,-3.59,0.22,83.55,-1.86,-0.13,-0.71,-8.90,-0.28,0.00,0.35,2
1626511,-3.60,0.22,83.55,-1.86,-0.13,-0.71,-8.90,-0.21,-0.01,0.37,2
1626518,-3.60,0.22,83.56,-1.86,-0.13,-0.70,-8.90,-0.17,0.00,0.38,2
1626525,-3.61,0.22,83.56,-1.86,-0.13,-0.69,-8.90,-0.15,0.00,0.38,2
1626560,-3.61,0.22,83.56,-1.86,-0.13,-0.73,-8.90,-0.03,-0.01,0.41,2
1626567,-3.61,0.22,83.57,-1.86,-0.12,-0.75,-8.89,-0.04,-0.01,0.41,2
1626574,-3.62,0.22,83.57,-1.86,-0.12,-0.75,-8.90,-0.07,0.00,0.42,2
1626581,-3.62,0.22,83.58,-1.86,-0.13,-0.75,-8.90,-0.11,0.02,0.35,2
1626588,-3.63,0.22,83.58,-1.86,-0.12,-0.76,-8.90,-0.15,0.03,0.31,2
1626595,-3.63,0.19,83.59,-1.79,-0.12,-0.76,-8.89,-0.15,0.05,0.31,2
1626602,-3.63,0.19,83.59,-1.79,-0.12,-0.75,-8.89,-0.17,0.07,0.32,2
1626609,-3.64,0.19,83.59,-1.79,-0.13,-0.74,-8.89,-0.20,0.05,0.29,2
1626616,-3.64,0.19,83.60,-1.79,-0.13,-0.73,-8.89,-0.20,0.05,0.29,2
1626623,-3.64,0.19,83.60,-1.79,-0.12,-0.72,-8.89,-0.20,0.05,0.29,2
1626630,-3.65,0.19,83.60,-1.79,-0.12,-0.70,-8.88,-0.20,0.08,0.30,2
1626637,-3.65,0.19,83.60,-1.79,-0.12,-0.69,-8.89,-0.19,0.05,0.35,2
1626644,-3.65,0.19,83.61,-1.79,-0.12,-0.69,-8.89,-0.14,0.06,0.34,2
1626651,-3.66,0.19,83.61,-1.79,-0.11,-0.69,-8.90,-0.11,0.06,0.34,2
1626658,-3.66,0.19,83.61,-1.79,-0.11,-0.69,-8.90,-0.10,0.05,0.38,2
1626665,-3.66,0.19,83.62,-1.79,-0.12,-0.70,-8.90,-0.04,0.05,0.39,2
1626672,-3.67,0.19,83.62,-1.79,-0.12,-0.71,-8.90,-0.02,0.06,0.41,2
1626679,-3.67,0.19,83.63,-1.79,-0.12,-0.73,-8.89,-0.03,0.03,0.43,2
1626686,-3.67,0.19,83.63,-1.79,-0.12,-0.74,-8.89,-0.04,0.03,0.41,2
1626693,-3.68,0.19,83.63,-1.79,-0.13,-0.75,-8.89,-0.06,0.04,0.40,2
1626700,-3.68,0.20,83.64,-1.83,-0.12,-0.75,-8.90,-0.09,0.04,0.37,2
1626707,-3.68,0.20,83.64,-1.83,-0.12,-0.76,-8.90,-0.12,-0.01,0.37,2
1626714,-3.69,0.20,83.64,-1.83,-0.13,-0.76,-8.90,-0.14,-0.01,0.37,2
1626721,-3.69,0.20,83.65,-1.83,-0.13,-0.75,-8.90,-0.16,0.01,0.41,2
1626728,-3.69,0.20,83.65,-1.83,-0.12,-0.75,-8.90,-0.19,0.04,0.39,2
1626735,-3.69,0.20,83.65,-1.83,-0.12,-0.73,-8.90,-0.22,0.03,0.38,2
1626742,-3.70,0.20,83.65,-1.83,-0.12,-0.72,-8.90,-0.20,0.02,0.38,2
1626749,-3.70,0.20,83.66,-1.83,-0.12,-0.71,-8.90,-0.20,0.05,0.39,2
1626756,-3.70,0.20,83.66,-1.83,-0.11,-0.71,-8.90,-0.20,0.03,0.38,2
1626763,-3.70,0.20,83.66,-1.83,-0.11,-0.70,-8.90,-0.14,0.02,0.38,2
1626770,-3.71,0.20,83.66,-1.83,-0.11,-0.69,-8.90,-0.11,0.01,0.38,2
1626777,-3.71,0.20,83.67,-1.83,-0.12,-0.69,-8.90,-0.09,0.02,0.38,2
1626784,-3.71,0.20,83.67,-1.83,-0.12,-0.70,-8.90,-0.05,0.05,0.39,2
1626791,-3.71,0.20,83.67,-1.83,-0.12,-0.71,-8.91,-0.04,0.03,0.40,2
1626798,-3.72,0.20,83.68,-1.83,-0.12,-0.72,-8.90,-0.01,-0.01,0.39,2
1626805,-3.72,0.17,83.68,-1.82,-0.12,-0.73,-8.90,-0.01,0.00,0.39,2
1626812,-3.72,0.17,83.69,-1.82,-0.12,-0.74,-8.89,0.02,0.00,0.35,2
1626819,-3.72,0.17,83.69,-1.82,-0.12,-0.74,-8.89,0.00,0.05,0.34,2
1626826,-3.73,0.17,83.69,-1.82,-0.12,-0.75,-8.90,-0.02,0.05,0.35,2
1626833,-3.73,0.17,83.70,-1.82,-0.12,-0.75,-8.89,-0.07,0.05,0.35,2
1626840,-3.73,0.17,83.70,-1.82,-0.12,-0.75,-8.89,-0.17,0.05,0.39,2
1626847,-3.73,0.17,83.70,-1.82,-0.12,-0.75,-8.89,-0.16,0.09,0.38,2
1626854,-3.73,0.17,83.70,-1.82,-0.12,-0.74,-8.89,-0.11,0.09,0.37,2
1626861,-3.73,0.17,83.70,-1.82,-0.12,-0.73,-8.89,-0.14,0.08,0.29,2
1626868,-3.74,0.17,83.71,-1.82,-0.12,-0.72,-8.90,-0.17,0.08,0.30,2
1626875,-3.74,0.17,83.71,-1.82,-0.12,-0.71,-8.91,-0.19,0.04,0.32,2
1626882,-3.74,0.17,83.71,-1.82,-0.12,-0.70,-8.91,-0.15,0.01,0.33,2
1626889,-3.74,0.17,83.71,-1.82,-0.13,-0.70,-8.91,-0.10,0.03,0.38,2
1626896,-3.75,0.17,83.71,-1.82,-0.13,-0.70,-8.90,-0.08,0.02,0.38,2
1626903,-3.75,0.17,83.72,-1.82,-0.12,-0.71,-8.90,-0.05,0.02,0.39,2
1626910,-3.75,0.15,83.72,-1.80,-0.12,-0.71,-8.89,-0.01,-0.01,0.41,2
1626917,-3.75,0.15,83.72,-1.80,-0.11,-0.72,-8.90,-0.01,-0.01,0.40,2
1626924,-3.75,0.15,83.72,-1.80,-0.11,-0.73,-8.89,-0.01,0.01,0.46,2
1626931,-3.76,0.15,83.73,-1.80,-0.11,-0.73,-8.90,-0.03,0.02,0.45,2
1626938,-3.76,0.15,83.73,-1.80,-0.11,-0.74,-8.90,-0.04,0.01,0.42,2
1626945,-3.76,0.15,83.73,-1.80,-0.11,-0.75,-8.89,-0.06,0.03,0.43,2
1626952,-3.76,0.15,83.74,-1.80,-0.11,-0.75,-8.89,-0.09,0.02,0.43,2
1626959,-3.76,0.15,83.74,-1.80,-0.11,-0.75,-8.89,-0.08,0.00,0.47,2
1626966,-3.76,0.15,83.74,-1.80,-0.11,-0.75,-8.89,-0.17,0.01,0.40,2
1626973,-3.76,0.15,83.74,-1.80,-0.11,-0.74,-8.89,-0.18,0.02,0.37,2
1626980,-3.77,0.15,83.74,-1.80,-0.11,-0.73,-8.88,-0.18,-0.02,0.34,2
1627014,-3.77,0.11,83.74,-1.77,-0.11,-0.70,-8.89,-0.12,0.04,0.57,2
1627021,-3.77,0.11,83.74,-1.77,-0.11,-0.70,-8.90,-0.11,0.02,0.57,2
1627028,-3.77,0.11,83.75,-1.77,-0.12,-0.70,-8.90,-0.09,0.00,0.55,2
1627035,-3.77,0.11,83.75,-1.77,-0.12,-0.71,-8.90,-0.07,-0.01,0.53,2
1627042,-3.77,0.11,83.75,-1.77,-0.12,-0.71,-8.89,-0.07,0.00,0.52,2
1627049,-3.78,0.11,83.75,-1.77,-0.12,-0.72,-8.89,-0.03,-0.01,0.51,2
1627056,-3.78,0.11,83.75,-1.77,-0.12,-0.73,-8.90,-0.02,-0.02,0.52,2
1627063,-3.78,0.11,83.76,-1.77,-0.11,-0.74,-8.90,-0.01,-0.04,0.48,2
1627070,-3.78,0.11,83.76,-1.77,-0.11,-0.75,-8.90,-0.01,-0.01,0.44,2
1627077,-3.78,0.11,83.76,-1.77,-0.11,-0.76,-8.90,-0.05,0.00,0.42,2
1627084,-3.79,0.11,83.77,-1.77,-0.11,-0.76,-8.90,-0.07,0.04,0.36,2
1627091,-3.79,0.11,83.77,-1.77,-0.11,-0.76,-8.89,-0.13,0.04,0.32,2
1627098,-3.79,0.11,83.77,-1.77,-0.11,-0.75,-8.89,-0.13,0.03,0.31,2
1627105,-3.79,0.11,83.77,-1.77,-0.11,-0.75,-8.89,-0.15,0.00,0.30,2
1627112,-3.79,0.11,83.78,-1.77,-0.11,-0.73,-8.89,-0.15,-0.01,0.30,2
1627119,-3.79,0.13,83.78,-1.80,-0.11,-0.72,-8.90,-0.14,-0.01,0.33,2
1627126,-3.79,0.13,83.78,-1.80,-0.12,-0.71,-8.90,-0.12,-0.03,0.34,2
1627133,-3.79,0.13,83.78,-1.80,-0.12,-0.70,-8.90,-0.13,-0.02,0.33,2
1627140,-3.80,0.13,83.78,-1.80,-0.12,-0.70,-8.90,-0.12,-0.02,0.37,2
1627147,-3.80,0.13,83.78,-1.80,-0.11,-0.70,-8.90,-0.11,-0.05,0.40,2
1627154,-3.80,0.13,83.79,-1.80,-0.11,-0.71,-8.90,-0.12,-0.04,0.39,2
1627161,-3.80,0.13,83.79,-1.80,-0.11,-0.71,-8.90,-0.09,0.00,0.45,2
1627168,-3.80,0.13,83.79,-1.80,-0.12,-0.73,-8.90,-0.08,0.00,0.45,2
1627175,-3.80,0.13,83.79,-1.80,-0.12,-0.74,-8.90,-0.06,-0.01,0.42,2
1627182,-3.80,0.13,83.79,-1.80,-0.12,-0.74,-8.91,-0.05,0.00,0.41,2
1627189,-3.81,0.13,83.80,-1.80,-0.13,-0.75,-8.90,-0.05,-0.03,0.38,2
1627196,-3.81,0.13,83.80,-1.80,-0.12,-0.75,-8.90,-0.07,-0.01,0.38,2
1627203,-3.81,0.13,83.80,-1.80,-0.12,-0.76,-8.89,-0.11,-0.01,0.34,2
1627210,-3.81,0.13,83.80,-1.80,-0.12,-0.75,-8.89,-0.14,-0.01,0.35,2
1627217,-3.81,0.13,83.80,-1.80,-0.13,-0.75,-8.90,-0.16,0.00,0.36,2
1627224,-3.82,0.14,83.80,-1.78,-0.12,-0.74,-8.90,-0.18,0.00,0.40,2
1627231,-3.82,0.14,83.81,-1.78,-0.12,-0.73,-8.90,-0.17,0.00,0.38,2
1627238,-3.82,0.14,83.81,-1.78,-0.13,-0.72,-8.90,-0.17,0.01,0.38,2
1627245,-3.82,0.14,83.81,-1.78,-0.12,-0.71,-8.91,-0.15,0.02,0.38,2
1627252,-3.82,0.14,83.81,-1.78,-0.13,-0.71,-8.90,-0.16,0.02,0.37,2
1627259,-3.82,0.14,83.81,-1.78,-0.13,-0.70,-8.91,-0.16,0.04,0.35,2
1627266,-3.83,0.14,83.81,-1.78,-0.13,-0.69,-8.91,-0.14,0.06,0.38,2
1627273,-3.83,0.14,83.81,-1.78,-0.13,-0.70,-8.90,-0.08,0.05,0.41,2
1627280,-3.83,0.14,83.81,-1.78,-0.13,-0.70,-8.90,-0.06,0.06,0.43,2
1627287,-3.83,0.14,83.81,-1.78,-0.13,-0.71,-8.89,-0.07,0.03,0.43,2
1627294,-3.83,0.14,83.81,-1.78,-0.13,-0.72,-8.90,-0.07,0.02,0.43,2
1627301,-3.83,0.14,83.82,-1.78,-0.12,-0.73,-8.90,-0.04,0.01,0.40,2
1627308,-3.84,0.14,83.82,-1.78,-0.12,-0.74,-8.90,-0.04,0.02,0.41,2
1627315,-3.84,0.14,83.82,-1.78,-0.13,-0.74,-8.89,-0.11,0.03,0.40,2
1627322,-3.84,0.14,83.82,-1.78,-0.14,-0.75,-8.89,-0.11,0.02,0.41,2
1627329,-3.84,0.14,83.82,-1.75,-0.13,-0.75,-8.89,-0.14,0.00,0.39,2
1627336,-3.84,0.14,83.82,-1.75,-0.12,-0.75,-8.89,-0.17,-0.01,0.37,2
1627343,-3.84,0.14,83.82,-1.75,-0.13,-0.74,-8.89,-0.22,0.00,0.37,2
1627350,-3.84,0.14,83.82,-1.75,-0.12,-0.73,-8.90,-0.23,-0.03,0.37,2
1627357,-3.85,0.14,83.82,-1.75,-0.12,-0.71,-8.89,-0.24,0.00,0.37,2
1627364,-3.85,0.14,83.82,-1.75,-0.12,-0.72,-8.90,-0.17,0.02,0.35,2
1627371,-3.85,0.14,83.82,-1.75,-0.12,-0.72,-8.89,-0.17,0.03,0.38,2
1627378,-3.85,0.14,83.82,-1.75,-0.13,-0.71,-8.90,-0.17,0.03,0.36,2
1627385,-3.85,0.14,83.82,-1.75,-0.13,-0.71,-8.90,-0.17,0.05,0.38,2
1627392,-3.85,0.14,83.82,-1.75,-0.13,-0.71,-8.90,-0.15,0.04,0.36,2
1627399,-3.85,0.14,83.82,-1.75,-0.13,-0.72,-8.91,-0.09,0.06,0.41,2
1627406,-3.86,0.14,83.82,-1.75,-0.13,-0.72,-8.90,-0.07,0.07,0.38,2
1627413,-3.86,0.14,83.83,-1.75,-0.12,-0.73,-8.90,-0.09,0.05,0.39,2
1627420,-3.86,0.14,83.83,-1.75,-0.12,-0.73,-8.90,-0.10,0.03,0.35,2
1627427,-3.86,0.14,83.83,-1.75,-0.12,-0.73,-8.90,-0.09,0.02,0.35,2
1627434,-3.86,0.12,83.83,-1.74,-0.11,-0.73,-8.90,-0.07,0.02,0.36,2
1627469,-3.86,0.12,83.83,-1.74,-0.12,-0.73,-8.90,-0.13,0.00,0.44,2
1627476,-3.86,0.12,83.83,-1.74,-0.12,-0.72,-8.90,-0.10,0.00,0.41,2
1627483,-3.86,0.12,83.83,-1.74,-0.12,-0.72,-8.89,-0.14,0.04,0.38,2
1627490,-3.86,0.12,83.83,-1.74,-0.13,-0.72,-8.89,-0.12,0.05,0.35,2
1627497,-3.86,0.12,83.83,-1.74,-0.12,-0.71,-8.89,-0.13,0.02,0.34,2
1627504,-3.86,0.12,83.83,-1.74,-0.13,-0.71,-8.89,-0.11,0.03,0.33,2
1627511,-3.87,0.12,83.83,-1.74,-0.13,-0.71,-8.89,-0.12,0.04,0.36,2
1627518,-3.87,0.12,83.83,-1.74,-0.12,-0.71,-8.89,-0.11,0.04,0.37,2
1627525,-3.87,0.12,83.83,-1.74,-0.12,-0.72,-8.89,-0.11,0.04,0.37,2
1627532,-3.87,0.12,83.84,-1.74,-0.12,-0.72,-8.89,-0.07,0.03,0.36,2
1627539,-3.87,0.10,83.84,-1.74,-0.11,-0.72,-8.89,-0.07,0.07,0.38,2
1627546,-3.87,0.10,83.84,-1.74,-0.12,-0.73,-8.89,-0.01,0.05,0.40,2
1627553,-3.87,0.10,83.84,-1.74,-0.13,-0.73,-8.88,-0.04,0.01,0.38,2
1627560,-3.87,0.10,83.84,-1.74,-0.12,-0.73,-8.88,-0.02,0.00,0.41,2
1627567,-3.87,0.10,83.84,-1.74,-0.13,-0.73,-8.88,-0.04,0.02,0.36,2
1627574,-3.87,0.10,83.84,-1.74,-0.12,-0.73,-8.88,-0.06,0.03,0.41,2
1627581,-3.87,0.10,83.84,-1.74,-0.10,-0.74,-8.88,-0.11,0.05,0.46,2
1627588,-3.87,0.10,83.84,-1.74,-0.11,-0.73,-8.88,-0.14,0.03,0.40,2
1627595,-3.87,0.10,83.84,-1.74,-0.13,-0.74,-8.89,-0.11,0.03,0.41,2
1627602,-3.87,0.10,83.84,-1.74,-0.12,-0.73,-8.89,-0.14,0.06,0.41,2
1627609,-3.88,0.10,83.84,-1.74,-0.12,-0.73,-8.89,-0.17,0.03,0.36,2
1627616,-3.88,0.10,83.84,-1.74,-0.12,-0.72,-8.89,-0.15,0.02,0.37,2
1627623,-3.88,0.10,83.84,-1.74,-0.12,-0.71,-8.89,-0.17,0.05,0.38,2
1627630,-3.88,0.10,83.84,-1.74,-0.12,-0.70,-8.89,-0.16,0.04,0.42,2
1627637,-3.88,0.10,83.84,-1.74,-0.12,-0.70,-8.90,-0.14,0.01,0.36,2
1627644,-3.88,0.10,83.85,-1.75,-0.12,-0.70,-8.90,-0.11,0.02,0.38,2
1627651,-3.88,0.10,83.85,-1.75,-0.12,-0.71,-8.90,-0.11,0.03,0.38,2
1627658,-3.88,0.10,83.85,-1.75,-0.12,-0.71,-8.90,-0.11,0.05,0.42,2
1627665,-3.88,0.10,83.85,-1.75,-0.12,-0.71,-8.90,-0.09,0.04,0.42,2
1627672,-3.88,0.10,83.85,-1.75,-0.11,-0.72,-8.89,-0.10,0.02,0.47,2
1627679,-3.88,0.10,83.85,-1.75,-0.11,-0.73,-8.89,-0.10,0.05,0.46,2
1627686,-3.88,0.10,83.85,-1.75,-0.11,-0.74,-8.89,-0.11,0.04,0.42,2
1627693,-3.88,0.10,83.85,-1.75,-0.11,-0.74,-8.90,-0.13,0.02,0.44,2
1627700,-3.88,0.10,83.85,-1.75,-0.11,-0.74,-8.90,-0.13,0.04,0.37,2
1627707,-3.88,0.10,83.85,-1.75,-0.11,-0.74,-8.89,-0.13,0.04,0.39,2
1627714,-3.88,0.10,83.86,-1.75,-0.11,-0.74,-8.90,-0.13,0.04,0.36,2
1627721,-3.88,0.10,83.86,-1.75,-0.12,-0.73,-8.89,-0.12,0.02,0.38,2
1627728,-3.88,0.10,83.86,-1.75,-0.12,-0.72,-8.90,-0.11,-0.01,0.42,2
1627735,-3.88,0.10,83.86,-1.75,-0.12,-0.72,-8.90,-0.12,0.00,0.41,2
1627742,-3.88,0.10,83.86,-1.75,-0.13,-0.72,-8.90,-0.11,0.01,0.39,2
1627749,-3.89,0.09,83.86,-1.76,-0.12,-0.71,-8.90,-0.08,0.03,0.41,2
1627756,-3.89,0.09,83.86,-1.76,-0.12,-0.71,-8.90,-0.07,0.02,0.43,2
1627763,-3.89,0.09,83.86,-1.76,-0.12,-0.71,-8.90,-0.04,0.03,0.44,2
1627770,-3.89,0.09,83.86,-1.76,-0.11,-0.72,-8.91,-0.06,0.03,0.48,2
1627777,-3.89,0.09,83.86,-1.76,-0.12,-0.72,-8.90,-0.04,0.02,0.42,2
1627784,-3.89,0.09,83.87,-1.76,-0.11,-0.72,-8.91,-0.05,0.02,0.42,2
1627791,-3.89,0.09,83.87,-1.76,-0.12,-0.72,-8.91,-0.07,0.02,0.41,2
1627798,-3.89,0.09,83.87,-1.76,-0.12,-0.73,-8.90,-0.10,0.00,0.41,2
1627805,-3.89,0.09,83.87,-1.76,-0.12,-0.73,-8.90,-0.12,0.03,0.38,2
1627812,-3.89,0.09,83.87,-1.76,-0.12,-0.74,-8.90,-0.11,0.05,0.38,2
1627819,-3.89,0.09,83.87,-1.76,-0.12,-0.74,-8.90,-0.12,0.05,0.36,2
1627826,-3.89,0.09,83.87,-1.76,-0.11,-0.74,-8.90,-0.15,0.05,0.34,2
1627833,-3.89,0.09,83.87,-1.76,-0.12,-0.74,-8.91,-0.19,0.05,0.31,2
1627840,-3.89,0.09,83.87,-1.76,-0.12,-0.74,-8.90,-0.16,0.05,0.36,2
1627847,-3.89,0.09,83.87,-1.76,-0.12,-0.74,-8.90,-0.17,0.05,0.35,2
1627854,-3.89,0.09,83.87,-1.77,-0.12,-0.73,-8.90,-0.16,0.04,0.33,2
1627861,-3.89,0.09,83.88,-1.77,-0.12,-0.72,-8.90,-0.11,0.06,0.30,2
