Time (ms),Input x,Output x,Input y,Output y,Accel x (+/- 0.1 m/s^2),Accel y (+/- 0.1 m/s^2),Accel z (+/- 0.1 m/s^2),Gyro x (+/- 0.2 rad/s),Gyro y (+/- 0.2 rad/s),Gyro z (+/- 0.2 rad/s),Flight Phase
324909,86.14,-20.00,2.83,-3.49,9.91,9.46,-9.26,0.01,0.08,0.46,2
324916,86.13,-20.00,2.87,-3.49,9.91,9.45,-9.26,0.02,0.10,0.39,2
324923,86.10,-20.00,2.86,-3.49,9.90,9.46,-9.25,0.02,0.07,0.31,2
324930,86.13,-20.00,2.85,-3.49,9.89,9.46,-9.26,0.02,0.08,0.31,2
324937,86.12,-20.00,2.84,-3.49,9.89,9.46,-9.26,0.03,0.10,0.30,2
324944,86.09,-20.00,2.85,-3.54,9.90,9.46,-9.25,0.03,0.13,0.26,2
324951,86.08,-20.00,2.84,-3.54,9.90,9.46,-9.25,0.01,0.16,0.28,2
324958,86.06,-20.00,2.85,-3.54,9.90,9.46,-9.24,0.02,0.17,0.16,2
324965,86.06,-20.00,2.86,-3.54,9.90,9.46,-9.25,0.04,0.17,0.20,2
324972,86.08,-20.00,2.85,-3.54,9.91,9.46,-9.25,0.05,0.18,0.20,2
324979,86.11,-20.00,2.86,-3.54,9.91,9.46,-9.26,0.06,0.16,0.14,2
324986,86.08,-20.00,2.89,-3.54,9.92,9.45,-9.26,0.03,0.13,0.14,2
324993,86.08,-20.00,2.90,-3.54,9.92,9.45,-9.26,0.02,0.11,0.18,2
325000,86.11,-20.00,2.86,-3.54,9.93,9.45,-9.26,0.02,0.11,0.20,2
325007,86.12,-20.00,2.86,-3.54,9.93,9.45,-9.26,0.04,0.09,0.20,2
325014,86.12,-20.00,2.87,-3.54,9.93,9.45,-9.26,0.04,0.06,0.23,2
325021,86.10,-20.00,2.88,-3.54,9.93,9.45,-9.26,0.08,0.02,0.28,2
325028,86.11,-20.00,2.86,-3.54,9.93,9.45,-9.26,0.06,-0.01,0.29,2
325035,86.10,-20.00,2.84,-3.54,9.91,9.46,-9.25,0.08,-0.01,0.31,2
325042,86.14,-20.00,2.80,-3.54,9.91,9.46,-9.25,0.02,-0.04,0.29,2
325049,86.14,-20.00,2.81,-3.48,9.91,9.46,-9.26,0.04,-0.01,0.27,2
325056,86.18,-20.00,2.79,-3.48,9.91,9.47,-9.26,0.04,0.02,0.26,2
325063,86.14,-20.00,2.80,-3.48,9.90,9.47,-9.25,0.05,0.04,0.26,2
325070,86.15,-20.00,2.78,-3.48,9.90,9.47,-9.25,0.02,0.05,0.20,2
325077,86.16,-20.00,2.77,-3.48,9.90,9.47,-9.26,0.03,0.07,0.21,2
325084,86.13,-20.00,2.79,-3.48,9.90,9.47,-9.25,-0.02,0.08,0.20,2
325091,86.14,-20.00,2.80,-3.48,9.91,9.47,-9.25,-0.01,0.10,0.20,2
325098,86.15,-20.00,2.77,-3.48,9.91,9.47,-9.25,-0.05,0.11,0.16,2
325105,86.15,-20.00,2.76,-3.48,9.92,9.47,-9.25,-0.03,0.12,0.16,2
325112,86.14,-20.00,2.78,-3.48,9.93,9.47,-9.25,-0.01,0.10,0.16,2
325119,86.14,-20.00,2.79,-3.48,9.93,9.47,-9.25,-0.04,0.09,0.11,2
325126,86.13,-20.00,2.81,-3.48,9.93,9.46,-9.25,-0.03,0.09,0.14,2
325133,86.16,-20.00,2.82,-3.48,9.94,9.46,-9.26,-0.02,0.07,0.17,2
325140,86.14,-20.00,2.82,-3.48,9.94,9.46,-9.26,-0.04,0.02,0.15,2
325147,86.14,-20.00,2.80,-3.48,9.94,9.46,-9.25,-0.05,0.00,0.18,2
325154,86.13,-20.00,2.81,-3.50,9.94,9.46,-9.25,-0.09,-0.01,0.20,2
325161,86.13,-20.00,2.81,-3.50,9.93,9.46,-9.25,-0.08,-0.01,0.23,2
325168,86.17,-20.00,2.78,-3.50,9.93,9.47,-9.26,-0.06,-0.02,0.22,2
325412,86.13,-20.00,2.80,-3.49,9.94,9.46,-9.25,0.04,0.08,0.24,2
325419,86.12,-20.00,2.81,-3.49,9.94,9.46,-9.25,0.04,0.09,0.24,2
325426,86.12,-20.00,2.80,-3.49,9.93,9.46,-9.25,0.04,0.08,0.26,2
325433,86.12,-20.00,2.81,-3.49,9.93,9.46,-9.25,-0.01,0.05,0.26,2
325440,86.12,-20.00,2.80,-3.49,9.92,9.46,-9.25,-0.03,0.05,0.27,2
325447,86.11,-20.00,2.82,-3.49,9.91,9.46,-9.25,-0.05,0.05,0.30,2
325454,86.13,-20.00,2.81,-3.49,9.91,9.46,-9.25,-0.05,0.05,0.26,2
325461,86.11,-20.00,2.84,-3.49,9.91,9.46,-9.25,-0.03,0.04,0.27,2
325468,86.12,-20.00,2.83,-3.49,9.90,9.46,-9.26,0.02,0.04,0.30,2
325475,86.14,-20.00,2.79,-3.49,9.90,9.47,-9.25,-0.01,0.06,0.29,2
325482,86.14,-20.00,2.82,-3.49,9.91,9.46,-9.26,0.01,0.11,0.29,2
325489,86.10,-20.00,2.84,-3.49,9.91,9.46,-9.25,0.01,0.16,0.26,2
325496,86.09,-20.00,2.86,-3.49,9.91,9.45,-9.25,0.01,0.15,0.27,2
325503,86.13,-20.00,2.82,-3.49,9.92,9.46,-9.25,-0.00,0.14,0.23,2
325510,86.13,-20.00,2.83,-3.49,9.93,9.46,-9.25,-0.02,0.12,0.23,2
325517,86.13,-20.00,2.82,-3.52,9.93,9.46,-9.25,-0.00,0.13,0.23,2
325524,86.10,-20.00,2.83,-3.52,9.93,9.46,-9.25,0.01,0.14,0.23,2
325531,86.09,-20.00,2.85,-3.52,9.94,9.45,-9.25,-0.00,0.09,0.23,2
325538,86.10,-20.00,2.87,-3.52,9.94,9.45,-9.25,-0.00,0.10,0.23,2
325545,86.14,-20.00,2.85,-3.52,9.94,9.46,-9.26,0.01,0.06,0.26,2
325552,86.13,-20.00,2.84,-3.52,9.94,9.46,-9.26,-0.01,0.02,0.34,2
325559,86.10,-20.00,2.85,-3.52,9.93,9.46,-9.25,-0.03,0.01,0.33,2
325566,86.09,-20.00,2.84,-3.52,9.92,9.46,-9.25,-0.05,-0.01,0.36,2
325573,86.10,-20.00,2.83,-3.52,9.92,9.46,-9.25,-0.02,0.02,0.39,2
325580,86.13,-20.00,2.80,-3.52,9.91,9.46,-9.25,0.02,0.04,0.43,2
325587,86.11,-20.00,2.81,-3.52,9.91,9.46,-9.25,0.02,0.03,0.33,2
325594,86.11,-20.00,2.78,-3.52,9.90,9.47,-9.24,0.04,0.05,0.33,2
325601,86.12,-20.00,2.80,-3.52,9.90,9.47,-9.25,0.04,0.08,0.29,2
325608,86.16,-20.00,2.78,-3.52,9.90,9.47,-9.26,0.01,0.11,0.23,2
325615,86.12,-20.00,2.81,-3.52,9.91,9.46,-9.25,0.05,0.15,0.27,2
325622,86.10,-20.00,2.83,-3.53,9.91,9.46,-9.25,0.01,0.13,0.20,2
325629,86.11,-20.00,2.85,-3.53,9.91,9.46,-9.26,0.02,0.15,0.23,2
325636,86.14,-20.00,2.82,-3.53,9.92,9.46,-9.26,0.01,0.12,0.24,2
325643,86.15,-20.00,2.80,-3.53,9.93,9.46,-9.26,0.02,0.08,0.23,2
325650,86.18,-20.00,2.79,-3.53,9.93,9.47,-9.26,0.01,0.08,0.23,2
325657,86.18,-20.00,2.78,-3.53,9.93,9.47,-9.26,0.01,0.06,0.23,2
325664,86.18,-20.00,2.80,-3.53,9.93,9.46,-9.26,-0.00,0.05,0.26,2
325671,86.18,-20.00,2.79,-3.53,9.94,9.46,-9.26,-0.05,0.06,0.23,2
325678,86.18,-20.00,2.82,-3.53,9.94,9.46,-9.26,-0.06,0.05,0.25,2
325685,86.13,-20.00,2.84,-3.53,9.93,9.46,-9.26,-0.04,0.05,0.31,2
325692,86.14,-20.00,2.84,-3.53,9.93,9.46,-9.26,-0.02,0.00,0.33,2
325699,86.15,-20.00,2.83,-3.53,9.92,9.46,-9.26,-0.04,-0.01,0.26,2
325706,86.14,-20.00,2.82,-3.53,9.91,9.46,-9.26,-0.01,0.00,0.26,2
325713,86.17,-20.00,2.81,-3.53,9.90,9.46,-9.26,0.01,0.02,0.28,2
325720,86.19,-20.00,2.78,-3.53,9.89,9.47,-9.26,0.02,0.06,0.30,2
325727,86.21,-20.00,2.77,-3.46,9.89,9.47,-9.27,0.06,0.07,0.33,2
325734,86.17,-20.00,2.82,-3.46,9.88,9.46,-9.27,0.07,0.11,0.27,2
325741,86.17,-20.00,2.84,-3.46,9.88,9.46,-9.27,0.05,0.12,0.23,2
325748,86.13,-20.00,2.87,-3.46,9.89,9.45,-9.26,0.05,0.15,0.23,2
325755,86.10,-20.00,2.90,-3.46,9.89,9.45,-9.26,0.02,0.15,0.21,2
325762,86.12,-20.00,2.86,-3.46,9.90,9.46,-9.26,0.04,0.15,0.19,2
325769,86.12,-20.00,2.86,-3.46,9.91,9.45,-9.26,0.04,0.17,0.14,2
325776,86.15,-20.00,2.82,-3.46,9.92,9.46,-9.26,0.02,0.19,0.10,2
325783,86.14,-20.00,2.82,-3.46,9.93,9.46,-9.26,-0.01,0.17,0.04,2
325790,86.11,-20.00,2.86,-3.46,9.94,9.45,-9.26,0.04,0.16,0.04,2
325797,86.13,-20.00,2.83,-3.46,9.95,9.46,-9.26,0.01,0.14,0.11,2
325804,86.12,-20.00,2.84,-3.46,9.95,9.46,-9.26,0.01,0.09,0.17,2
325811,86.12,-20.00,2.85,-3.46,9.95,9.45,-9.25,0.01,0.06,0.17,2
325818,86.12,-20.00,2.84,-3.46,9.95,9.46,-9.25,-0.01,0.02,0.20,2
325825,86.13,-20.00,2.82,-3.46,9.95,9.46,-9.25,0.06,0.04,0.27,2
325832,86.12,-20.00,2.84,-3.58,9.94,9.46,-9.26,0.09,0.02,0.30,2
325839,86.09,-20.00,2.87,-3.58,9.93,9.45,-9.25,0.06,0.03,0.30,2
325846,86.08,-20.00,2.87,-3.58,9.92,9.45,-9.25,0.01,0.02,0.35,2
325853,86.12,-20.00,2.81,-3.58,9.91,9.46,-9.25,-0.02,0.03,0.32,2
325994,86.09,-20.00,2.86,-3.57,9.91,9.45,-9.25,0.01,-0.04,0.37,2
326001,86.09,-20.00,2.86,-3.57,9.90,9.45,-9.25,0.04,-0.04,0.40,2
326008,86.12,-20.00,2.85,-3.57,9.89,9.46,-9.26,0.04,0.00,0.40,2
326015,86.13,-20.00,2.85,-3.57,9.89,9.46,-9.26,0.04,0.09,0.33,2
326022,86.12,-20.00,2.86,-3.57,9.88,9.46,-9.26,0.01,0.09,0.23,2
326029,86.07,-20.00,2.94,-3.57,9.89,9.44,-9.26,-0.00,0.10,0.23,2
326036,86.05,-20.00,2.92,-3.57,9.89,9.44,-9.25,-0.02,0.14,0.20,2
326043,86.09,-20.00,2.87,-3.57,9.90,9.45,-9.25,-0.05,0.15,0.17,2
326050,86.16,-20.00,2.81,-3.57,9.90,9.46,-9.26,-0.03,0.16,0.16,2
326057,86.20,-20.00,2.76,-3.57,9.91,9.47,-9.26,0.01,0.17,0.17,2
326064,86.22,-20.00,2.74,-3.57,9.92,9.47,-9.26,0.04,0.13,0.16,2
326071,86.20,-20.00,2.74,-3.57,9.93,9.47,-9.26,0.02,0.12,0.14,2
326078,86.13,-20.00,2.79,-3.57,9.93,9.47,-9.25,0.03,0.12,0.13,2
326085,86.08,-20.00,2.83,-3.57,9.94,9.46,-9.24,-0.01,0.10,0.08,2
326092,86.06,-20.00,2.84,-3.57,9.94,9.46,-9.24,-0.04,0.09,0.15,2
326099,86.04,-20.00,2.87,-3.58,9.94,9.45,-9.24,-0.02,0.09,0.18,2
326106,86.04,-20.00,2.84,-3.58,9.93,9.46,-9.23,-0.02,0.10,0.21,2
326113,86.09,-20.00,2.80,-3.58,9.94,9.46,-9.24,-0.02,0.06,0.24,2
326120,86.12,-20.00,2.76,-3.58,9.93,9.47,-9.24,0.01,0.09,0.27,2
326127,86.17,-20.00,2.74,-3.58,9.92,9.47,-9.25,0.01,0.08,0.25,2
326134,86.17,-20.00,2.74,-3.58,9.91,9.47,-9.25,0.01,0.10,0.24,2
326141,86.15,-20.00,2.79,-3.58,9.91,9.47,-9.25,-0.00,0.12,0.23,2
326148,86.14,-20.00,2.83,-3.58,9.90,9.46,-9.26,0.01,0.12,0.24,2
326155,86.12,-20.00,2.87,-3.58,9.90,9.45,-9.26,-0.03,0.12,0.20,2
326162,86.13,-20.00,2.85,-3.58,9.90,9.46,-9.26,-0.04,0.11,0.14,2
326169,86.15,-20.00,2.84,-3.58,9.91,9.46,-9.26,-0.04,0.11,0.17,2
326176,86.17,-20.00,2.84,-3.58,9.91,9.46,-9.27,-0.02,0.13,0.19,2
326183,86.20,-20.00,2.80,-3.58,9.91,9.46,-9.27,-0.00,0.14,0.20,2
326190,86.17,-20.00,2.80,-3.58,9.92,9.46,-9.26,0.01,0.14,0.20,2
326197,86.18,-20.00,2.80,-3.58,9.92,9.46,-9.26,-0.01,0.13,0.20,2
326204,86.18,-20.00,2.80,-3.48,9.93,9.46,-9.26,-0.02,0.11,0.16,2
326211,86.15,-20.00,2.84,-3.48,9.94,9.46,-9.26,-0.01,0.08,0.17,2
326218,86.07,-20.00,2.91,-3.48,9.94,9.44,-9.26,-0.02,0.08,0.18,2
326225,86.06,-20.00,2.92,-3.48,9.94,9.44,-9.26,-0.00,0.08,0.23,2
326232,86.08,-20.00,2.91,-3.48,9.94,9.44,-9.26,-0.00,0.02,0.30,2
326239,86.13,-20.00,2.87,-3.48,9.95,9.45,-9.26,-0.01,0.02,0.32,2
326246,86.17,-20.00,2.81,-3.48,9.94,9.46,-9.26,-0.02,0.02,0.36,2
326253,86.19,-20.00,2.77,-3.48,9.94,9.47,-9.26,-0.01,0.01,0.39,2
326260,86.18,-20.00,2.77,-3.48,9.93,9.47,-9.26,-0.00,-0.01,0.36,2
326267,86.15,-20.00,2.80,-3.48,9.91,9.46,-9.26,0.01,-0.01,0.35,2
326274,86.11,-20.00,2.87,-3.48,9.90,9.45,-9.26,0.01,-0.01,0.33,2
326281,86.07,-20.00,2.91,-3.48,9.90,9.45,-9.26,0.01,0.00,0.31,2
326288,86.07,-20.00,2.90,-3.48,9.90,9.45,-9.26,0.03,0.02,0.36,2
326295,86.09,-20.00,2.87,-3.48,9.89,9.45,-9.26,0.03,0.06,0.36,2
326302,86.13,-20.00,2.85,-3.48,9.89,9.46,-9.26,0.01,0.05,0.33,2
326309,86.14,-20.00,2.83,-3.57,9.90,9.46,-9.26,-0.02,0.05,0.30,2
326316,86.17,-20.00,2.81,-3.57,9.90,9.46,-9.26,0.01,0.05,0.27,2
326323,86.19,-20.00,2.79,-3.57,9.90,9.47,-9.26,0.04,0.08,0.23,2
326330,86.15,-20.00,2.82,-3.57,9.91,9.46,-9.26,0.04,0.08,0.20,2
326337,86.16,-20.00,2.81,-3.57,9.91,9.46,-9.26,0.07,0.10,0.20,2
326344,86.12,-20.00,2.85,-3.57,9.91,9.46,-9.26,0.04,0.12,0.21,2
326351,86.10,-20.00,2.88,-3.57,9.91,9.45,-9.26,0.04,0.13,0.19,2
326358,86.08,-20.00,2.88,-3.57,9.92,9.45,-9.25,0.01,0.13,0.20,2
326365,86.11,-20.00,2.84,-3.57,9.92,9.46,-9.25,0.01,0.15,0.20,2
326372,86.13,-20.00,2.80,-3.57,9.93,9.46,-9.25,0.01,0.13,0.20,2
326379,86.16,-20.00,2.77,-3.57,9.93,9.47,-9.25,0.01,0.08,0.22,2
326386,86.15,-20.00,2.78,-3.57,9.93,9.47,-9.25,0.01,0.08,0.24,2
326393,86.14,-20.00,2.77,-3.57,9.92,9.47,-9.25,0.03,0.08,0.33,2
326400,86.13,-20.00,2.81,-3.57,9.92,9.46,-9.25,0.04,0.09,0.33,2
326407,86.10,-20.00,2.81,-3.57,9.92,9.46,-9.24,0.05,0.07,0.30,2
326414,86.04,-20.00,2.86,-3.60,9.91,9.45,-9.24,0.06,0.08,0.30,2
326421,86.06,-20.00,2.85,-3.60,9.91,9.46,-9.24,0.04,0.07,0.30,2
326428,86.05,-20.00,2.85,-3.60,9.91,9.46,-9.24,0.01,0.08,0.26,2
326568,86.08,-20.00,2.82,-3.52,9.92,9.46,-9.24,0.02,0.02,0.40,2
326575,86.11,-20.00,2.79,-3.52,9.93,9.47,-9.24,0.04,0.02,0.39,2
326582,86.12,-20.00,2.79,-3.52,9.93,9.47,-9.24,0.05,0.02,0.36,2
326589,86.13,-20.00,2.78,-3.52,9.93,9.47,-9.25,0.04,0.03,0.33,2
326596,86.13,-20.00,2.80,-3.52,9.93,9.46,-9.25,-0.01,0.02,0.30,2
326603,86.10,-20.00,2.81,-3.52,9.93,9.46,-9.24,-0.00,-0.01,0.34,2
326610,86.08,-20.00,2.82,-3.52,9.93,9.46,-9.24,-0.02,0.02,0.34,2
326617,86.12,-20.00,2.80,-3.52,9.93,9.46,-9.25,-0.02,0.00,0.35,2
326624,86.10,-20.00,2.82,-3.52,9.93,9.46,-9.25,-0.04,0.00,0.33,2
326631,86.11,-20.00,2.80,-3.52,9.93,9.46,-9.25,-0.04,0.00,0.33,2
326638,86.11,-20.00,2.80,-3.52,9.92,9.46,-9.24,-0.02,0.02,0.29,2
326645,86.14,-20.00,2.75,-3.52,9.91,9.47,-9.24,0.01,0.02,0.36,2
326652,86.13,-20.00,2.76,-3.52,9.90,9.47,-9.24,-0.01,0.00,0.36,2
326659,86.11,-20.00,2.79,-3.52,9.89,9.47,-9.24,0.01,0.04,0.35,2
326666,86.09,-20.00,2.81,-3.52,9.89,9.46,-9.24,0.02,0.07,0.39,2
326673,86.06,-20.00,2.84,-3.58,9.88,9.46,-9.24,0.01,0.10,0.33,2
326680,86.07,-20.00,2.85,-3.58,9.89,9.46,-9.25,0.04,0.12,0.26,2
326687,86.10,-20.00,2.86,-3.58,9.89,9.45,-9.26,0.07,0.17,0.22,2
326694,86.14,-20.00,2.82,-3.58,9.90,9.46,-9.26,0.08,0.20,0.17,2
326701,86.14,-20.00,2.76,-3.58,9.91,9.47,-9.25,0.07,0.22,0.18,2
326708,86.11,-20.00,2.79,-3.58,9.92,9.47,-9.24,0.04,0.21,0.10,2
326715,86.10,-20.00,2.79,-3.58,9.93,9.46,-9.24,0.05,0.21,0.10,2
326722,86.08,-20.00,2.82,-3.58,9.94,9.46,-9.24,0.04,0.20,0.06,2
326729,86.07,-20.00,2.84,-3.58,9.95,9.46,-9.24,0.03,0.15,0.08,2
326736,86.13,-20.00,2.83,-3.58,9.95,9.46,-9.25,0.01,0.13,0.13,2
326743,86.14,-20.00,2.80,-3.58,9.95,9.46,-9.25,0.04,0.11,0.30,2
326750,86.14,-20.00,2.79,-3.58,9.95,9.46,-9.25,-0.00,0.06,0.31,2
326757,86.13,-20.00,2.77,-3.58,9.95,9.47,-9.24,-0.01,0.02,0.30,2
326764,86.14,-20.00,2.77,-3.58,9.94,9.47,-9.25,-0.02,-0.01,0.31,2
326771,86.16,-20.00,2.76,-3.58,9.92,9.47,-9.25,0.01,-0.02,0.27,2
326778,86.15,-20.00,2.79,-3.51,9.91,9.47,-9.25,0.04,-0.04,0.24,2
326785,86.14,-20.00,2.81,-3.51,9.90,9.46,-9.25,-0.00,-0.02,0.23,2
326792,86.11,-20.00,2.85,-3.51,9.90,9.46,-9.26,-0.00,-0.04,0.23,2
326799,86.08,-20.00,2.90,-3.51,9.89,9.45,-9.26,0.05,-0.01,0.33,2
326806,86.05,-20.00,2.89,-3.51,9.88,9.45,-9.25,0.04,0.04,0.31,2
326813,86.08,-20.00,2.86,-3.51,9.88,9.46,-9.25,0.01,0.07,0.31,2
326820,86.15,-20.00,2.81,-3.51,9.88,9.46,-9.26,0.04,0.06,0.30,2
326827,86.17,-20.00,2.76,-3.51,9.89,9.47,-9.26,0.03,0.08,0.27,2
326834,86.17,-20.00,2.76,-3.51,9.91,9.47,-9.25,0.04,0.11,0.23,2
326841,86.18,-20.00,2.74,-3.51,9.92,9.47,-9.25,0.02,0.14,0.15,2
326848,86.12,-20.00,2.80,-3.51,9.93,9.46,-9.25,0.01,0.14,0.14,2
326855,86.09,-20.00,2.84,-3.51,9.93,9.46,-9.25,0.02,0.15,0.17,2
326862,86.11,-20.00,2.84,-3.51,9.95,9.46,-9.25,0.01,0.13,0.22,2
326869,86.13,-20.00,2.82,-3.51,9.96,9.46,-9.25,-0.00,0.10,0.23,2
326876,86.18,-20.00,2.77,-3.51,9.96,9.47,-9.26,0.01,0.11,0.27,2
326883,86.22,-20.00,2.73,-3.46,9.97,9.47,-9.26,0.03,0.04,0.32,2
326890,86.22,-20.00,2.72,-3.46,9.96,9.48,-9.26,0.05,-0.01,0.32,2
326897,86.21,-20.00,2.71,-3.46,9.95,9.48,-9.25,0.01,-0.03,0.33,2
326904,86.19,-20.00,2.76,-3.46,9.94,9.47,-9.26,-0.04,-0.03,0.26,2
326911,86.16,-20.00,2.80,-3.46,9.93,9.46,-9.26,-0.01,-0.05,0.27,2
326918,86.12,-20.00,2.84,-3.46,9.91,9.46,-9.26,-0.00,0.00,0.25,2
326925,86.09,-20.00,2.89,-3.46,9.90,9.45,-9.26,-0.02,0.01,0.26,2
326932,86.12,-20.00,2.87,-3.46,9.88,9.45,-9.26,-0.04,0.07,0.26,2
326939,86.11,-20.00,2.83,-3.46,9.87,9.46,-9.25,-0.02,0.08,0.28,2
326946,86.12,-20.00,2.80,-3.46,9.87,9.47,-9.25,-0.00,0.14,0.26,2
326953,86.10,-20.00,2.81,-3.46,9.88,9.46,-9.25,-0.00,0.19,0.20,2
326960,86.12,-20.00,2.80,-3.46,9.88,9.47,-9.25,0.01,0.22,0.13,2
326967,86.12,-20.00,2.79,-3.46,9.89,9.47,-9.25,0.04,0.21,0.13,2
326974,86.13,-20.00,2.81,-3.46,9.91,9.46,-9.25,0.02,0.22,0.14,2
326981,86.11,-20.00,2.83,-3.46,9.93,9.46,-9.25,0.01,0.21,0.16,2
326988,86.08,-20.00,2.86,-3.66,9.94,9.45,-9.25,0.01,0.20,0.16,2
326995,86.07,-20.00,2.86,-3.66,9.95,9.45,-9.24,-0.01,0.18,0.12,2
327002,86.07,-20.00,2.85,-3.66,9.95,9.45,-9.24,0.01,0.15,0.17,2
327009,86.10,-20.00,2.80,-3.66,9.96,9.46,-9.24,-0.02,0.11,0.21,2
327154,86.14,-20.00,2.78,-3.50,9.97,9.46,-9.25,0.01,0.07,0.33,2
327161,86.09,-20.00,2.84,-3.50,9.96,9.46,-9.24,-0.00,0.05,0.30,2
327168,86.07,-20.00,2.86,-3.50,9.96,9.45,-9.24,-0.02,0.01,0.30,2
327175,86.07,-20.00,2.86,-3.50,9.94,9.45,-9.24,-0.03,0.00,0.36,2
327182,86.03,-20.00,2.91,-3.50,9.92,9.45,-9.25,-0.01,-0.01,0.38,2
327189,86.08,-20.00,2.88,-3.50,9.90,9.45,-9.25,-0.01,0.01,0.38,2
327196,86.13,-20.00,2.85,-3.50,9.89,9.46,-9.26,-0.03,0.01,0.33,2
327203,86.17,-20.00,2.80,-3.50,9.88,9.47,-9.26,-0.03,0.03,0.31,2
327210,86.17,-20.00,2.81,-3.50,9.88,9.46,-9.26,-0.02,0.06,0.26,2
327217,86.11,-20.00,2.85,-3.50,9.89,9.46,-9.26,0.01,0.10,0.13,2
327224,86.07,-20.00,2.87,-3.50,9.89,9.45,-9.25,0.02,0.13,0.11,2
327231,86.09,-20.00,2.86,-3.50,9.90,9.46,-9.25,0.04,0.15,0.08,2
327238,86.10,-20.00,2.86,-3.50,9.91,9.46,-9.25,0.01,0.17,0.06,2
327245,86.12,-20.00,2.85,-3.50,9.92,9.46,-9.26,-0.02,0.17,0.07,2
327252,86.09,-20.00,2.84,-3.50,9.93,9.46,-9.25,-0.03,0.18,0.10,2
327259,86.09,-20.00,2.85,-3.64,9.94,9.45,-9.25,-0.02,0.18,0.13,2
327266,86.09,-20.00,2.83,-3.64,9.95,9.46,-9.24,0.01,0.15,0.11,2
327273,86.08,-20.00,2.83,-3.64,9.96,9.46,-9.24,-0.02,0.13,0.12,2
327280,86.09,-20.00,2.81,-3.64,9.95,9.46,-9.24,-0.02,0.11,0.10,2
327287,86.12,-20.00,2.82,-3.64,9.94,9.46,-9.25,-0.00,0.08,0.15,2
327294,86.09,-20.00,2.87,-3.64,9.94,9.45,-9.25,0.05,0.04,0.25,2
327301,86.09,-20.00,2.90,-3.64,9.93,9.45,-9.26,0.01,0.02,0.28,2
327308,86.09,-20.00,2.92,-3.64,9.93,9.44,-9.26,0.01,-0.01,0.26,2
327315,86.08,-20.00,2.92,-3.64,9.92,9.44,-9.26,0.01,-0.05,0.27,2
327322,86.13,-20.00,2.87,-3.64,9.91,9.45,-9.26,0.03,-0.02,0.22,2
327329,86.16,-20.00,2.84,-3.64,9.90,9.46,-9.27,-0.02,-0.03,0.23,2
327336,86.17,-20.00,2.84,-3.64,9.90,9.46,-9.27,-0.05,-0.01,0.20,2
327343,86.15,-20.00,2.84,-3.64,9.90,9.46,-9.27,-0.03,-0.01,0.20,2
327350,86.14,-20.00,2.84,-3.64,9.90,9.46,-9.26,-0.00,0.05,0.20,2
327357,86.14,-20.00,2.84,-3.64,9.90,9.46,-9.26,0.04,0.08,0.19,2
327364,86.12,-20.00,2.84,-3.58,9.91,9.46,-9.26,0.05,0.11,0.14,2
327371,86.10,-20.00,2.84,-3.58,9.91,9.46,-9.25,0.03,0.12,0.17,2
327378,86.14,-20.00,2.83,-3.58,9.92,9.46,-9.26,0.04,0.14,0.20,2
327385,86.17,-20.00,2.78,-3.58,9.92,9.47,-9.26,0.01,0.16,0.19,2
327392,86.18,-20.00,2.74,-3.58,9.92,9.47,-9.25,-0.00,0.15,0.18,2
327399,86.17,-20.00,2.79,-3.58,9.93,9.47,-9.26,-0.01,0.18,0.20,2
327406,86.17,-20.00,2.79,-3.58,9.94,9.46,-9.26,0.04,0.15,0.24,2
327413,86.17,-20.00,2.77,-3.58,9.94,9.47,-9.25,0.01,0.12,0.24,2
327420,86.15,-20.00,2.80,-3.58,9.94,9.46,-9.25,0.03,0.08,0.24,2
327427,86.15,-20.00,2.81,-3.58,9.94,9.46,-9.26,0.03,0.02,0.26,2
327434,86.12,-20.00,2.83,-3.58,9.93,9.46,-9.25,0.04,0.00,0.26,2
327441,86.10,-20.00,2.87,-3.58,9.93,9.45,-9.25,0.03,-0.01,0.33,2
327448,86.12,-20.00,2.85,-3.58,9.92,9.46,-9.26,0.04,-0.02,0.33,2
327455,86.11,-20.00,2.85,-3.58,9.92,9.46,-9.25,0.03,-0.07,0.30,2
327462,86.12,-20.00,2.86,-3.58,9.91,9.45,-9.26,0.04,-0.06,0.35,2
327469,86.08,-20.00,2.90,-3.67,9.90,9.45,-9.26,0.04,-0.02,0.33,2
327476,86.13,-20.00,2.85,-3.67,9.89,9.46,-9.26,0.02,-0.01,0.31,2
327483,86.15,-20.00,2.84,-3.67,9.89,9.46,-9.26,0.05,0.04,0.33,2
327490,86.11,-20.00,2.86,-3.67,9.89,9.46,-9.26,0.07,0.08,0.30,2
327497,86.10,-20.00,2.89,-3.67,9.88,9.45,-9.26,0.06,0.10,0.26,2
327504,86.07,-20.00,2.89,-3.67,9.89,9.45,-9.26,0.02,0.17,0.23,2
327511,86.07,-20.00,2.89,-3.67,9.89,9.45,-9.26,0.02,0.15,0.18,2
327518,86.10,-20.00,2.84,-3.67,9.91,9.46,-9.25,-0.02,0.15,0.20,2
327525,86.13,-20.00,2.84,-3.67,9.91,9.46,-9.26,-0.01,0.14,0.21,2
327532,86.10,-20.00,2.87,-3.67,9.92,9.45,-9.26,-0.05,0.15,0.19,2
327539,86.09,-20.00,2.86,-3.67,9.92,9.45,-9.25,-0.02,0.13,0.22,2
